source:pkey,name,addr:full,addr:housenumber,addr:postcode,addr:city,phone,fax,email,website,source:date,addr:street,addr:unit,amenity,emergency
3620361,Cap Monistrol De Montserrat," Cr Manresa, 4", 4,08691,Monistrol de Montserrat,938284040,93 835 06 84,eapmontserrat.cc.ics @gencat.cat,,2020-03-19T07:59:11, Cr Manresa,,clinic,
3619794,Atenció Continuada Cap Les Borges Del Camp," Av De La Font De Les Escales, S/N", ,43350,"Borges del Camp, les",977560089,977 56 08 75,cgarciag.tgn.ics@gencat.cat,,2020-03-19T07:59:46, Av De La Font De Les Escales,,clinic,yes
3621163,Consultori Local Suterranya," Cr Escola Pública, S/N", ,25620,Tremp,973057050,973 65 04 86,,,2020-03-19T07:59:00, Cr Escola Pública,,clinic,
3621377,Cuap Cotxeres," Av Dels Quinze, 18-30", 18-30,08016,Barcelona,932438989,,,,2020-03-19T07:58:39, Av Dels Quinze,,clinic,yes
3620497,Consultori Local Peratallada," Pl Del Castell, S/N", ,17113,Forallac,972634005,,tvalencia@ssibe.cat,,2020-03-19T07:59:26, PlaçaDel Castell,,clinic,
3620139,Atenció Continuada Cap Sant Carles De La Ràpita," Av Constitució, 62", 62,43540,Sant Carles de la Ràpita,977741667,977 74 45 29,,,2020-03-19T07:59:34, Av Constitució,,clinic,yes
3619918,Consultori Local Masriudoms," Av Santa Ana, 21", 21,43891,Vandellòs i l'Hospitalet de l'Infant,977820336,,,http://www.grupsagessa.cat,2020-03-19T07:59:43, Av Santa Ana,,clinic,
3620179,Atenció Continuada Cap Arbúcies," Cr Havana, S/N", ,17401,Arbúcies,972162210,972 86 06 15,eap_arbucies.girona.ics@gencat.cat,,2020-03-19T07:59:18, Cr Havana,,clinic,yes
3619927,Atenció Continuada Cap L'Arboç," Av Catalunya, S/N", ,43720,"Arboç, l'",977671588,977 67 15 98,absarboc@xarxatecla.cat,http://www.xarxatecla.cat,2020-03-19T07:59:43, Av Catalunya,,clinic,yes
3620797,Cap Passeig De Sant Joan," Ps De Sant Joan, 20", 20,08010,Barcelona,933270550,93 245 01 67,,,2020-03-19T07:58:42, Ps De Sant Joan,,clinic,
3619534,Consultori Local El Poal," Pl Catalunya, S/N", ,25143,"Poal, el",973566060,,,,2020-03-19T07:59:54, PlaçaCatalunya,,clinic,
3621873,Cuap Pura Fernàndez," Cr Cobalt, 135-137", 135-137,08905,"Hospitalet de Llobregat, l'",932601926,,,,2020-03-19T07:58:11, Cr Cobalt,,clinic,
3620281,Consultori Local Siurana," Pl Major, S/N", ,17469,Siurana,972526091,,,,2020-03-19T07:59:32, PlaçaMajor,,clinic,
3620959,Cap Parets Del Vallès," Av De Catalunya, 127", 127,08150,Parets del Vallès,935621689,,parets.mn.ics@gencat.cat,,2020-03-19T07:57:37, Av De Catalunya,,clinic,
3620518,Consultori Local Sant Feliu De Pallerols," Pl Pla Del Moll Gros, 2", 2,17174,Sant Feliu de Pallerols,972444298,,,,2020-03-19T07:59:25, PlaçaPlaça Del Moll Gros,,clinic,
3621028,Cap Puigcerdà," Pl De Santa Maria, 1", 1,17520,Puigcerdà,972880150,972 88 11 43,,,2020-03-19T07:59:02, PlaçaDe Santa Maria,,clinic,
3620673,Cap Larrard - Equip Lesseps," Ts De Dalt, 79", 79,08024,Barcelona,932857600,93 285 50 61,info@caplarrard.net,http://perevirgili.gencat.cat/ca/serveis-assistencials/atencio-primaria_/cap-larrard/,2020-03-19T07:58:42, Ts De Dalt,,clinic,
3619609,Consultori Local Raïmat," Cr Major, S/N", ,25111,Lleida,973742020,,,,2020-03-19T07:59:52, Cr Major,,clinic,
3620767,Consultori Local Santa Maria D'Oló," Ps Carme Vidal, 30", 30,08273,Santa Maria d'Oló,938385200,,,,2020-03-19T07:59:04, Ps Carme Vidal,,clinic,
3620919,Consultori Local Fontanals De Cerdanya," Cr Puigcerdà, 1", 1,17538,Fontanals de Cerdanya,972890381,,,,2020-03-19T07:59:02, Cr Puigcerdà,,clinic,
3619804,Consultori Local La Plana," Cr Almeria, 26", 26,43480,Vila-seca,977390436,,,,2020-03-19T07:59:37, Cr Almeria,,clinic,
3619768,Consultori Local La Secuita," Cr Catalunya, 4", 4,43765,"Secuita, la",977611217,,,,2020-03-19T07:59:39, Cr Catalunya,,clinic,
3619860,Consultori Local Torroja Del Priorat," Cr Major, 50", 50,43737,Torroja del Priorat,977839349,,,,2020-03-19T07:59:40, Cr Major,,clinic,
3620405,Atenció Continuada Cap Sils," Ps Sant Cosme I Sant Damià, S/N", ,17410,Sils,972168492,972 16 82 92,eap_sils.girona.ics@gencat.cat,,2020-03-19T07:59:15, Ps Sant Cosme I Sant Damià,,clinic,yes
3620663,Cap Gòtic," Pg De La Pau, 1-1", 1-1,08002,Barcelona,933436140,93 412 03 08,cvgo01.pbcn@ics.scs.es,,2020-03-19T07:58:43, Pg De La Pau,,clinic,
3620964,Cap Sant Celoni," Cr Diputació, 30", 30,08470,Sant Celoni,938674151,93 867 57 33,stceloni.mn.ics@gencat.cat,,2020-03-19T07:57:37, Cr Diputació,,clinic,
3619737,Consultori Local La Masó," Cr Major, 15", 15,43143,"Masó, la",977637541,,,,2020-03-19T07:59:47, Cr Major,,clinic,
3621860,Cap Abrera," Cr Manresa, 15", 15,08630,Abrera,937702561,93 775 95 94,admabre.bln.cp.ics@gencat.net,,2020-03-19T07:58:57, Cr Manresa,,clinic,
10927792,Assir Osona Vic," Pl De La Divina Pastora, 6", 6,08500,Vic,938891012,93 889 15 31,absvn@osona.scs.es,,2020-03-19T07:59:06, PlaçaDe La Divina Pastora,,clinic,
3622792,Consultori Local Sant Miquel De Balenyà," Cr De Dalt, 9", 9,08553,Seva,938871853,,,,2020-03-19T07:59:06, Cr De Dalt,,clinic,
3622554,Consultori Local Sta. Eulàlia De Puig-Oriol," Cr Rouret, S/N", ,08514,Lluçà,938554062,,,,2020-03-19T07:59:07, Cr Rouret,,clinic,
3620397,Atenció Continuada Cap Sant Hilari Sacalm," Cr Girona, S/N", ,17403,Sant Hilari Sacalm,972872277,972 87 22 03,eap_arbucies.girona.ics@gencat.cat,,2020-03-19T07:59:16, Cr Girona,,clinic,yes
3621393,Hospital - Cuap Plató," Cr Plató, 21", 21,08006,Barcelona,933069900,,,http://www.hospitalplato.com/,2020-03-19T07:58:14, Cr Plaçató,,clinic,
3619724,Hospital Comarcal D'Amposta," Cr Jacint Verdaguer, 11", 11,43870,Amposta,977700050,977 70 82 94,plopez@grupsagessa.com,http://www.grupsagessa.com/index.php?option=com_content&view=article&id=65&Itemid=29,2020-03-19T07:59:35, Cr Jacint Verdaguer,,hospital,
3619757,Consultori Local La Nou De Gaià," Pl Del Centenari, 2", 2,43763,"Nou de Gaià, la",977655710,,,,2020-03-19T07:59:40, PlaçaDel Centenari,,clinic,
3622306,Consultori Local Borredà," Cr De Dalt, 5", 5,08619,Boadella i les Escaules,938239091,,,,2020-03-19T07:59:09, Cr De Dalt,,clinic,
3620428,Consultori Local Albons," Pl Poble, S/N", ,17136,Albons,972765085,972 77 20 89,,,2020-03-19T07:59:28, PlaçaPoble,,clinic,
3622834,Cap Chafarinas," Cr Chafarinas, 2-8", 2-8,08033,Barcelona,933542222,93 354 16 15,,,2020-03-19T07:58:43, Cr Chafarinas,,clinic,
10930677,Assir Mollet Del Vallès," Av Rívoli, 7", 7,08100,Mollet del Vallès,936932741,93 579 83 81,,,2020-03-19T07:57:39, Av Rívoli,,clinic,
3619887,Atenció Continuada Cap La Selva Del Camp," Cr El Vilar, 2", 2,43470,"Selva del Camp, la",977845717,977 84 57 59,jvalero@grupsagessa.cat,http://www.grupsagessa.com,2020-03-19T07:59:43, Cr El Vilar,,clinic,yes
3622818,Atenció Continuada Cap La Marina," Cr Amnistia Internacional, 8-14", 8-14,08038,Barcelona,934955885,93 331 61 46,,,2020-03-19T07:58:43, Cr Amnistia Internacional,,clinic,yes
3621730,Cap Florida - Equip Florida Nord," Pr Dels Ocellets, S/N", ,08905,"Hospitalet de Llobregat, l'",934471080,93 448 33 06,hospitaletnord@ambitcp.catsalut.net,,2020-03-19T07:58:11, Pr Dels Ocellets,,clinic,
3619671,Consultori Local Vilanova Del Segrià," Pl Doctor Vinyas, S/N", ,25133,Vilanova de Segrià,973777523,,,,2020-03-19T07:59:49, PlaçaDoctor Vinyas,,clinic,
3619706,Consultori Local Santa Maria De Montmagastrell," Av Catalunya, S/N", ,25354,Tàrrega,973310852,,,,2020-03-19T07:59:48, Av Catalunya,,clinic,
3620383,Consultori Local Sant Llorenç De La Muga," Cr Església, 2", 2,17732,Sant Llorenç de la Muga,972569337,,,,2020-03-19T07:59:29, Cr Església,,clinic,
3620447,Consultori Local Dr. Lluís Quer - Vallbona D'Anoia," Cr Major, 36", 36,08785,Vallbona d'Anoia,937719171,,,,2020-03-19T07:59:13, Cr Major,,clinic,
3622204,Atenció Continuada Cap La Granja," Cr De Les Sínies, 9-15", 9-15,08750,Molins de Rei,936687711,,admolins.bln.cp.ics@gencat.net,,2020-03-19T07:58:52, Cr De Les Sínies,,clinic,yes
3621158,Atenció Continuada Cap Tremp," Cr Francesc Macià, 14", 14,25620,Tremp,973650110,973 65 04 86,abstremp.pirineu.ics@gencat.cat ,,2020-03-19T07:59:01, Cr Francesc Macià,,clinic,yes
3619929,Consultori Local Banyeres Del Penedès," Cr Mestre Güell, 2", 2,43711,Banyeres del Penedès,977671712,,,,2020-03-19T07:59:43, Cr Mestre Güell,,clinic,
3622494,Consultori Local Barri Cotet," Av Barcelona, 14", 14,08338,Premià de Dalt,937524454,,,,2020-03-19T07:57:58, Av Barcelona,,clinic,
3620644,Atenció Continuada Cap Solsonès," Pl Guitart, 1", 1,25280,Solsona,973481172,973 48 10 98,info@cssolsones.com,http://www.cssolsones.com/,2020-03-19T07:59:04, PlaçaGuitart,,clinic,yes
3619730,Atenció Continuada Cap Alcover," Cr Fonts Del Glorieta, S/N", ,43460,Alcover,977760690,977 84 64 09,administracio@absaco.org,http://www.absaco.org,2020-03-19T07:59:47, Cr Fonts Del Glorieta,,clinic,yes
3620105,Consultori Local Esponellà," Cr Pere Ordis, 7", 7,17832,Esponellà,972597840,,,,2020-03-19T07:59:19, Cr Pere Ordis,,clinic,
3619719,Atenció Continuada Cap Alcanar," Cr Càlig, S/N", ,43530,Alcanar,977732432,,,http://www.fut.es/~baucells/ics_alca.htm,2020-03-19T07:59:35, Cr Càlig,,clinic,yes
3622421,Consultori Local Saldes," Cr Camp Del Cantó, S/N", ,08699,Saldes,938258036,,,,2020-03-19T07:59:08, Cr Camp Del Cantó,,clinic,
3620929,Cap Sant Martí - Equip Verneda Sud," Cr Fluvià, 209-211", 209-211,08020,Barcelona,933070812,93 303 49 63,xcos.pbcn@ics.scs.es,,2020-03-19T07:58:42, Cr Fluvià,,clinic,
3619702,Consultori Local Altet," Pl Església, S/N", ,25350,Tàrrega,973310852,,,,2020-03-19T07:59:48, PlaçaEsglésia,,clinic,
3622483,Atenció Continuada Cap Premià De Mar," Cr La Plaça, 93", 93,08330,Premià de Mar,937547711,93 754 77 29,premia.sanitat@gencat.cat,,2020-03-19T07:57:58, Cr La Plaçaça,,clinic,yes
3622859,Consultori Local Sant Llorenç Savall," Cr Vic, 19", 19,08212,Sant Llorenç Savall,937140238,,cap.santllorenç@sabadell.scs.es,,2020-03-19T07:57:51, Cr Vic,,clinic,
3619933,Atenció Continuada Cap Calafell," Av Vilarenc, 8", 8,43820,Calafell,977691418,977 69 24 29,abscalafell@xarxatecla.cat,https://www.xarxatecla.cat/,2020-03-19T07:59:42, Av Vilarenc,,clinic,yes
3622015,Cap Cervelló," Cr Anselm Clavé, S/N", ,08758,Cervelló,936840170,93 660 37 38,,,2020-03-19T07:58:56, Cr Anselm Clavé,,clinic,
3620062,Consultori Local Llémena De Sant Gregori," Cr Lluís Companys, 2", 2,17150,Sant Gregori,972429928,972 42 92 01,,,2020-03-19T07:59:22, Cr Lluís Companys,,clinic,
3619582,Cap Almacelles," Cr Melcior De Guàrdia, S/N", ,25100,Almacelles,973742020,973 74 18 75,almacelles.lleida.ics@gencat.cat,,2020-03-19T07:59:53, Cr Melcior De Guàrdia,,clinic,
10927070,Assir Baix Empordà," Cr Hospital, 36", 36,17230,Palamós,,,,,2020-03-19T07:59:27, Cr Hospital,,clinic,
3620221,Consultori Local Castellnou De Bages," Cr Onze De Setembre, S/N", ,08251,Castellnou de Bages,938321845,,,,2020-03-19T07:59:12, Cr Onze De Setembre,,clinic,
3622796,Cap Tona," Cr Joan Maragall, 40-48", 40-48,08551,Tona,938871162,93 812 43 79,direccioeaptona.cc.ics@gencat.cat,,2020-03-19T07:59:06, Cr Joan Maragall,,clinic,
3622730,Cap Gràcia," Cr Permanyer, 65", 65,08205,Sabadell,937466087,93 747 60 87,capgracia.ics@gencat.cat,,2020-03-19T07:57:54, Cr Permanyer,,clinic,
3620571,Cap Rambla De Terrassa," Rb D'Egara, 368-388", 368-388,08221,Terrassa,937365900,93 788 76 41,gerenciamutua@mutuaterrassa.es,http://www.mutuaterrassa.cat,2020-03-19T07:57:47, Rb D'Egara,,clinic,
3621372,Cuap Casernes De Sant Andreu," Cr Fernando Pessoa, 47-51", 47-51,08030,Barcelona,932747950,,,,2020-03-19T07:58:39, Cr Fernando Pessoa,,clinic,yes
3620367,Consultori Local Rajadell," Cr Major, 8", 8,08256,Rajadell,938368044,,,,2020-03-19T07:59:10, Cr Major,,clinic,
3619816,Atenció Continuada Cap L'Ametlla De Mar," Cr Llibertat, 70", 70,43860,"Ametlla de Mar, l'",977493514,977 49 30 21,,,2020-03-19T07:59:36, Cr Llibertat,,clinic,yes
3620136,Consultori Local Planoles," Cr De L'Escoles, 9", 9,17535,Planoles,972736000-Ajunt,,,,2020-03-19T07:59:18, Cr De L'Escoles,,clinic,
3621516,Consultori Local Vilamòs," Pl Major, 4", 4,25551,Vilamòs,973648211,,usuari@aransalut.com,,2020-03-19T07:58:59, PlaçaMajor,,clinic,
3619840,Cap Sant Pere - Equip Reus 1," Cm De Riudoms, 53-55", 53-55,43202,Reus,977778511(Reus1,977 32 24 50,fbarrio.tgn.ics@gencat.cat,,2020-03-19T07:59:45, Cm De Riudoms,,clinic,
3620800,Cap Ramon Turró," Cr Ramon Turró, 337-339", 337-339,08005,Barcelona,934465700,93 446 57 03,,,2020-03-19T07:58:42, Cr Ramon Turró,,clinic,
3620506,Consultori Local Oix," Cr Major, 1", 1,17855,Montagut i Oix,972287170,,,,2020-03-19T07:59:25, Cr Major,,clinic,
3622351,Cap El Masnou," Cr Sant Miquel, 125", 125,08320,"Masnou, el",935557411,93 555 86 76,masnou.maresme.sanitat@gencat.cat,,2020-03-19T07:58:01, Cr Sant Miquel,,clinic,
3622327,Cap Doctor Pujol I Capsada," Cr Riu Anoia, 19", 19,08820,"Prat de Llobregat, el",934791670,93 478 10 81,pcapsada.bll.cp.ics@gencat.cat,,2020-03-19T07:58:52, Cr Riu Anoia,,clinic,
3621052,Cap Vila De Gràcia-Cibeles," Cr Còrsega, 363", 363,08037,Barcelona,934590930,93 208 25 74,,,2020-03-19T07:58:41, Cr Còrsega,,clinic,
3622611,Cap Polinyà," Cr Onze De Setembre, 21", 21,08213,Polinyà,937134722,93 713 30 03,cap.polinya@sabadell.scs.es,,2020-03-19T07:57:56, Cr Onze De Setembre,,clinic,
3622434,Consultori Local Vallfogona De Riucorb," Cm De Sant Pere, 4", 4,43427,Vallfogona de Riucorb,977880000,,,,2020-03-19T07:59:08, Cm De Sant Pere,,clinic,
3622356,Cap Mataró-Centre," Cm Ral, 208-210", 208-210,08301,Mataró,937555190,,gerencia@csdm.cat,http://www.csdm.cat,2020-03-19T07:58:00, Cm Ral,,clinic,
3620050,Consultori Local Llagostera," Av Estació, S/N", ,17240,Llagostera,972831203,972 83 06 35,,,2020-03-19T07:59:22, Av Estació,,clinic,
3622819,Atenció Continuada Cap La Pau," Cr Pere Vergés, 3", 3,08020,Barcelona,932788660,93 305 28 04,jpallares.pbcn@ics.scs.es,,2020-03-19T07:58:43, Cr Pere Vergés,,clinic,yes
3620521,Consultori Local Can Blanch," Cr Església, 22", 22,17811,Santa Pau,972274093,,,,2020-03-19T07:59:25, Cr Església,,clinic,
3621726,Cap Amadeu Torner," Cr Amadeu Torner, 63", 63,08902,"Hospitalet de Llobregat, l'",933369744,93 263 33 46,,,2020-03-19T07:58:11, Cr Amadeu Torner,,clinic,
3619922,Consultori Local Vilaplana," Cr Nostra Senyora De Montserrat, 2", 2,43380,Vilaplana,977815139,,,,2020-03-19T07:59:43, Cr Nostra Senyora De Montserrat,,clinic,
3620793,Cap Numància," Cr Numància, 23, Pis Ba", 23,08029,Barcelona,934955886,93 495 58 88,capnumancia.pbcn@ics.scs.es,,2020-03-19T07:58:42, Cr Numància, Pis Ba,clinic,
3620144,Cap Santa Bàrbara," Cr Verge De Montserrat, S/N", ,43570,Santa Bàrbara,977718016,977 71 87 60,,,2020-03-19T07:59:34, Cr Verge De Montserrat,,clinic,
10927268,Assir Cerdanya," Cm Antic D'Ur, 31", 31,17520,Puigcerdà,972657777,,,,2020-03-19T07:59:02, Cm Antic D'Ur,,clinic,
3619633,Consultori Local Coma-Ruga," Av Generalitat, S/N", ,43880,"Vendrell, el",977683586,,,,2020-03-19T07:59:42, Av Generalitat,,clinic,
3621561,Hospital Dos De Maig," Cr Dos De Maig, 301", 301,08025,Barcelona,935072700,93 507 27 28,anna.lopez@sanitatintegral.org,http://www.csi.cat/ciutadans/centres/hospital-dos-maig/es_index.html,2020-03-19T07:58:13, Cr Dos De Maig,,hospital,
3622489,Atenció Continuada Cap Dr. Guillermo Masriera I Guardiola," Cr Santa Maria, 59-79", 59-79,08340,Vilassar de Mar,937540642,93 759 04 94,vilamar.sanitat@gencat.cat,,2020-03-19T07:57:58, Cr Santa Maria,,clinic,yes
3619799,Consultori Local La Vespella De Gaià," Av Sant Miquel, S/N", ,43763,Vespella de Gaià,977649069,,,,2020-03-19T07:59:37, Av Sant Miquel,,clinic,
3621074,Consultori Local Vallgorguina," Ct De Mataró, 23", 23,08471,Vallgorguina,938678787,93 867 87 16,vallgorguina.mn.ics@gencat.cat,,2020-03-19T07:57:36, Ct De Mataró,,clinic,
3620175,Consultori Local Fogars De La Selva," Ct Bv 15222, 5", 5,08495,Fogars de la Selva,937644025,93 764 41 59,,,2020-03-19T07:59:18, Ct Bv 15222,,clinic,
3620677,Cap Manso - Equip Poble Sec Montjuïc," Cr Manso, 19", 19,08015,Barcelona,935517283,,,,2020-03-19T07:58:42, Cr Manso,,clinic,
10930401,Assir Gavà 1," Ri Sant Llorenç, S/N", ,08850,Gavà,936383200,,ASSIRDeltadelLlobregat@ambitpc.catsalut.net,,2020-03-19T07:58:54, Ri Sant Llorenç,,clinic,
3621023,Consultori Local All," Cr Major, S/N", ,25721,Isòvol,972894051,,,,2020-03-19T07:59:02, Cr Major,,clinic,
3619800,Consultori Local Vilallonga Del Camp," Pl De L'Església, 1", 1,43141,Vilallonga del Camp,977842328,,,,2020-03-19T07:59:37, PlaçaDe L'Església,,clinic,
3621042,Consultori Local Conques," Cr Sant Pere, S/N", ,25656,Isona i Conca Dellà,973085013,973 65 04 86,,,2020-03-19T07:59:01, Cr Sant Pere,,clinic,
3621387,Cuap Sant Martí," Cr Fluvià, 209-211", 209-211,08020,Barcelona,933562162,,,,2020-03-19T07:58:39, Cr Fluvià,,clinic,
3620308,Cap Anoia - Equip Anoia Rural," Ps Verdaguer, 170", 170,08700,Igualada,938053500,93 806 62 32,eapanoiarural.cc.ics@gencat.cat,,2020-03-19T07:59:14, Ps Verdaguer,,clinic,
7443776,Atenció Continuada Cap La Garriga," Cr Torrent De La Sínia, 7", 7,08530,"Garriga, la",938605897,,,,2020-03-19T07:57:42, Cr Torrent De La Sínia,,clinic,yes
3619856,Consultori Local Poboleda," Cr Raval, 4", 4,43376,Poboleda,977827037,,,,2020-03-19T07:59:41, Cr Raval,,clinic,
3620708,Cap Bigues I Riells," Cr Prat De La Riba, 54", 54,08415,Bigues i Riells,938659036,93 865 64 93,bigues.mn.ics@gencat.cat,,2020-03-19T07:57:43, Cr Prat De La Riba,,clinic,
3622429,Consultori Local Gósol," Pl Major, 1", 1,25716,Gósol,973370201,,,,2020-03-19T07:59:08, PlaçaMajor,,clinic,
3622357,Cap Rocafonda-Palau," Rd Pintor Rafael Estrany, 24", 24,08304,Mataró,937556207,,mataro3.sanitat@gencat.net,,2020-03-19T07:58:00, Rd Pintor Rafael Estrany,,clinic,
3620448,Atenció Continuada Cap Vilanova Del Camí," Ct De La Pobla, 74", 74,08788,Vilanova del Camí,938063302,93 806 24 23,dirvilanova.cc.ics@gencat.cat,,2020-03-19T07:59:13, Ct De La Pobla,,clinic,yes
3619680,Consultori Local Belianes," Pl Església, S/N", ,25266,Belianes,973331160,,,,2020-03-19T07:59:49, PlaçaEsglésia,,clinic,
3620489,Consultori Local Ullastret," Cr Rectoria, 9", 9,17114,Ullastret,972761918,,tvalencia@ssibe.cat,,2020-03-19T07:59:26, Cr Rectoria,,clinic,
3620155,Consultori Local Margalef," Pl Sant Miquel, 15", 15,43371,Margalef,977819167,,,,2020-03-19T07:59:34, PlaçaSant Miquel,,clinic,
3620268,Cap Hostalric," Cr Major, 32", 32,17450,Hostalric,972864395,972 86 41 77,isabel.ortiz@ias.scs.es,http://www.ias.cat/,2020-03-19T07:59:17, Cr Major,,clinic,
3622564,Consultori Local La Torre D'Oristà," Cr Mossèn Riba Pont, 69", 69,08518,Oristà,938880097,,,,2020-03-19T07:59:07, Cr Mossèn Riba Pont,,clinic,
3619828,Consultori Local Duesaigües," Cr Enseula, 7", 7,43773,Duesaigües,977834607,,,,2020-03-19T07:59:45, Cr Enseula,,clinic,
9134838,Atenció Continuada Cap Les Franqueses," Av Girona, 290", 290,08520,"Franqueses del Vallès, les",938618030,,franqueses.mn.ics@gencat.cat,https://ecap.ics.gencat.cat/VisitesIServeis/programacio_visites/Visites.aspx,2020-03-19T07:57:43, Av Girona,,clinic,yes
3621856,Consultori Local El Bruc," Cr Bruc Del Mig, 23", 23,08194,"Bruc, el",937770131,,,,2020-03-19T07:58:57, Cr Bruc Del Mig,,clinic,
3621688,Consultori Local Sant Quintí De Mediona," Cr Joan Amades, 6", 6,08777,Sant Quintí de Mediona,938998230,,,,2020-03-19T07:58:58, Cr Joan Amades,,clinic,
3619691,Consultori Local Bellver D'Ossó," Pl Onze De Setembre, S/N", ,25318,Ossó de Sió,973390635,,,,2020-03-19T07:59:49, PlaçaOnze De Setembre,,clinic,
3622814,Consultori Local Espinelves," Cr De Les Escoles, S/N", ,17405,Espinelves,938857368,,gisstaeugenia.cc.ics@gencat.cat,,2020-03-19T07:59:05, Cr De Les Escoles,,clinic,
3621527,Consultori Local Sant Pere Molanta," Cr Milà I Fontanals, S/N", ,08799,Olèrdola,938920749,,,,2020-03-19T07:58:58, Cr Milà I Fontanals,,clinic,
3621689,Atenció Continuada Cap Sant Sadurní D'Anoia," Cr Gelida, S/N", ,08770,Sant Sadurní d'Anoia,938183052,93 891 40 25,abssadurni.apg.cp.ics@gencat.net,,2020-03-19T07:58:58, Cr Gelida,,clinic,yes
3620026,Consultori Local Butsènit De Montgai," Pl Església, 2", 2,25315,Montgai,973430341,,,,2020-03-19T07:59:56, PlaçaEsglésia,,clinic,
3622310,Atenció Continuada Cap Guardiola De Berguedà," Cr Estació, 4", 4,08694,Guardiola de Berguedà,938227172,,eapaltbergueda.cc.ics@gencat.cat,,2020-03-19T07:59:09, Cr Estació,,clinic,yes
3619514,Consultori Local Vallfogona De Balaguer," Cr Major, 1", 1,25680,Vallfogona de Balaguer,973432360,,,,2020-03-19T07:59:55, Cr Major,,clinic,
8933175,Atenció Continuada Cap Sant Miquel," Av Francesc Macià, 154", 154,08401,Granollers,938791625,,grasud.mn.ics@gencat.cat,,2020-03-19T07:57:42, Av Francesc Macià,,clinic,yes
3620452,Cap Dr. Agustí Garriga De Artés," Cr Arquitecte Gaudí, 76", 76,08271,Artés,938202060,93 830 63 76,eapartes.cc.ics @gencat.cat,,2020-03-19T07:59:13, Cr Arquitecte Gaudí,,clinic,
3620101,Clínica Salus Infirmorum," Av Mossèn Lluís Constans, 130", 130,17820,Banyoles,972570208,972 57 32 02,administracio@clinicasalus.org,http://www.clinicasalus.org/,2020-03-19T07:59:19, Av Mossèn Lluís Constans,,hospital,
8932927,Atenció Continuada Cap Can Pantiquet," Cr Lluís Millet, 15", 15,08100,Mollet del Vallès,935705977,,molletest.mn.ics@gencat.cat,,2020-03-19T07:57:39, Cr Lluís Millet,,clinic,yes
3620379,Atenció Continuada Cap Roses," Ct De Mas Oliva, 23", 23,17480,Roses,972153759,972 15 38 11,eap_roses.girona.ics@gencat.cat,,2020-03-19T07:59:29, Ct De Mas Oliva,,clinic,yes
